Time,Title,Content,URL
"10:08  AM ET Fri,  2 Feb 2018","US consumer sentiment falls less than expected, remaining near all-time highs",U.S. consumer sentiment was expected to slip in the January final reading.,https://www.cnbc.com/2018/02/02/consumer-sentiment-jan-2018.html
"10:04  AM ET Fri,  2 Feb 2018",US factory orders post fifth straight monthly increase,"New orders for U.S.-made goods increased more than expected in December, but spending on equipment appeared to be slowing after strong growth in 2017.",https://www.cnbc.com/2018/02/02/us-factory-orders-dec-2017.html
"8:59  AM ET Thu,  1 Feb 2018",US jobless claims unexpectedly fall as job market strengthens,First-time claims for state unemployment benefits were slightly lower than anticipated in the most recent week.,https://www.cnbc.com/2018/02/01/us-weekly-jobless-claims-jan-27-2018.html
"9:45  AM ET Fri,  2 Feb 2018",1 million US jobs will vanish by 2026. Here's how to prepare workers for an automated future,"We need a higher education revolution to prepare workers for AI, says Jiffy Lube co-founder Stephen Spinelli Jr.",https://www.cnbc.com/2018/02/02/automation-will-kill-1-million-jobs-by-2026-what-we-need-to-do-commentary.html
"9:17  AM ET Fri,  2 Feb 2018","Black unemployment spikes to 7.7%, up from record low","After touching the lowest level since the government started tracking the data in 1972, unemployment for black workers is back above 7%",https://www.cnbc.com/2018/02/02/black-unemployment-spikes-up-from-record-low.html
"8:37  AM ET Thu,  1 Feb 2018","US productivity falls unexpectedly in the fourth quarter, while labor costs rise","Productivity unexpectedly fell in the fourth quarter, an indication that it be difficult to boost economic growth to 3 percent on a sustainable basis.",https://www.cnbc.com/2018/02/01/us-preliminary-q4-2017-productivity.html
"8:26  AM ET Thu,  1 Feb 2018",January planned job cuts are down nearly 3% from last year: Challenger,"The Challenger report says companies announced plans to cut 44,653 jobs in January.rn",https://www.cnbc.com/2018/02/01/challenger-report-january-job-cut-announcements-down-nearly-3-percent-from-last-year.html
"2:46  PM ET Wed, 31 Jan 2018","Yellen leaving Fed Saturday, Powell to be sworn in Monday",Janet Yellenxe2x80x99s final days as head of the Federal Reserve are at hand.,https://www.cnbc.com/2018/01/31/yellen-leaving-fed-saturday-powell-to-be-sworn-in-monday.html
"3:30  PM ET Wed, 31 Jan 2018",Fed leaves rates unchanged but gives more aggressive inflation expectations,The markets did not expect the Federal Open Market Committee to hike interest rates at Chair Janet Yellen's final meeting.,https://www.cnbc.com/2018/01/31/fed-no-rate-hike-but-more-aggressive-inflation-expectations.html
"3:33  PM ET Wed, 31 Jan 2018",Traders are still expecting two to three rate hikes this year after Fed statement,The Federal Reserve likely remains on track to raise interest rates at least two times this year.,https://www.cnbc.com/2018/01/31/traders-are-still-expecting-two-to-three-rate-hikes-this-year-after-fed-statement.html
"2:30  PM ET Wed, 31 Jan 2018",What to expect when youxe2x80x99re expecting a change in Fed leadership,"Expect an adjustment period as the Fed changes hands, says Sven Henrich, founder of NorthmanTrader.",https://www.cnbc.com/2018/01/31/what-to-expect-when-youre-expecting-a-change-in-fed-leadership.html
"12:16  PM ET Wed, 31 Jan 2018",Pay gains during Trump's first year in office are the best since the Great Recession,"Workers looking for fatter paychecks had their best year in 2017 since before the financial crisis, according to a government report Wednesday.",https://www.cnbc.com/2018/01/31/pay-gains-under-trumps-best-since-the-great-recession.html
"11:12  AM ET Wed, 31 Jan 2018","Private payrolls jump by 234,000, blowing past expectations: ADP","The new year got off to a strong start for job creation, with businesses adding 234,000 in January, according to a report from ADP and Moody's.",https://www.cnbc.com/2018/01/31/private-jobs-up-234k-in-january-vs-185k-est-adp-moodys-analytics.html
"11:01  AM ET Wed, 31 Jan 2018",Pending home sales eke out 0.5 percent gain in December as supply shrinks to record low,"The supply crisis is hitting housing hard, as strong demand quickly eats up what few listings there are.",https://www.cnbc.com/2018/01/31/pending-home-sales-eke-out-gain-in-december-as-supply-hits-record-low.html
"10:24  AM ET Wed, 31 Jan 2018","NAFTA renegotiations are 'far from being completed,' says Commerce Secretary Wilbur Ross",Ross does say some progress has been made on easier NAFTA provisions. But he downplays rejoining TPP.,https://www.cnbc.com/2018/01/31/nafta-far-from-being-completed-says-commerce-secretary-wilbur-ross.html
"9:06  AM ET Wed, 31 Jan 2018","Trump presidency smacks down the 'new normal' of 2% growth, top House tax writer Brady says","Kevin Brady says everyday American workers are beginning to see wage increases, most notably due to the new tax lawrnrn",https://www.cnbc.com/2018/01/31/trump-smacks-down-new-normal-of-2-percent-growth-says-rep-kevin-brady.html
"5:41  AM ET Wed, 31 Jan 2018",Federal Reserve is expected to leave rates unchanged at Yellen's final meeting,"The Fed may take note of improved economic conditions in a post-meeting statement, but it is expected to wait until March before raising rates again.",https://www.cnbc.com/2018/01/31/federal-reserve-expected-to-leave-rates-unchanged.html
"7:01  AM ET Wed, 31 Jan 2018",Rising interest rates cause a 2.6% pullback in weekly mortgage applications,Total mortgage application volume fell 2.6 percent last week as rates moved higher.,https://www.cnbc.com/2018/01/31/rising-interest-rates-cause-a-2-point-6-percent-pullback-in-weekly-mortgage-applications.html
"6:39  AM ET Wed, 31 Jan 2018","Trump vows to protect US intellectual property, without naming China","U.S. President Donald Trump vowed on Tuesday to protect American intellectual property, but made no mention of China.",https://www.cnbc.com/2018/01/31/trump-vows-to-protect-us-intellectual-property-without-naming-china.html
"12:40  PM ET Tue, 30 Jan 2018","Most of the tax cut windfall will boost buybacks and dividends, not workers' pockets, survey predicts","Economists, strategists and other respondents see tax cuts boosting economy but not down to workers' pocketbooks",https://www.cnbc.com/2018/01/30/cnbc-fed-survey-most-of-the-tax-cut-windfall-will-boost-buybacks-and-dividends.html
"11:05  AM ET Tue, 30 Jan 2018",Trump's immigration policies are 'economic poison' that will cost taxpayers billions,"Trump's focus on deporting immigrants will cost billions and reduce tax revenues by billions more, say Tom Perez and James Boland.",https://www.cnbc.com/2018/01/30/trumps-immigration-policies-are-economic-poison-commentary.html
"12:03  PM ET Tue, 30 Jan 2018",Consumer confidence jumps as Americans expect 2017 momentum to continue,"Consumer optimism pushed higher than anticipated in January, after a surprise decline the previous month.",https://www.cnbc.com/2018/01/30/us-january-consumer-confidence-index-125-point-4-vs-123-point-1-expectations.html
"7:16  AM ET Tue, 30 Jan 2018","Fed will be forced to raise rates more rapidly than expected because of accelerating economy, survey says","Respondents expect GDP to rise 2.9 percent, about half a point higher than the average forecast in July survey.",https://www.cnbc.com/2018/01/30/fed-will-be-forced-to-raise-rates-more-rapidly-than-expected-cnbc-fed-survey.html
"11:21  AM ET Tue, 27 Feb 2018",Powell: Fed members will be taking another look at rate projections,"Policymakers need guard against imbalances in the financial system, but there appears little danger now, Fed Chairman Jerome Powell says.rnrn",https://www.cnbc.com/2018/02/27/powell-fed-members-will-be-taking-another-look-at-rate-projections.html
"2:04  PM ET Tue, 27 Feb 2018",Yields started jumping right at this moment when Powell hinted at more rate hikes than expected ahead,Bond yields pop as Fed Chair Jerome Powell lays out a case where the Fed could raise rates more than it has forecast.,https://www.cnbc.com/2018/02/27/yields-started-jumping-right-at-this-moment-with-powell.html
"11:25  AM ET Tue, 27 Feb 2018",Fed Chairman Powell: Market volatility won't stop more rate hikes,Federal Reserve Chairman Jerome Powell downplayed recent market volatility and said the Fed is on track for more rate hikes.,https://www.cnbc.com/2018/02/27/fed-chairman-powell-market-volatility-wont-stop-more-rate-hikes.html
"9:40  AM ET Tue, 27 Feb 2018",Watch Fed Chairman Jerome Powell in his congressional testimony,Federal Reserve Chairman Jerome Powell delivers his mandated semiannual report to Congress this week.,https://www.cnbc.com/2018/02/27/watch-fed-chairman-jerome-powell-in-his-congressional-testimony.html
"1:55  PM ET Tue, 27 Feb 2018",Home prices surge 6.3% in December amid critical housing shortage,"Sky high demand and record low supply continued to push home prices higher in December, far faster than income growth.",https://www.cnbc.com/2018/02/27/home-prices-surge-amid-critical-housing-shortage.html
"9:48  AM ET Tue, 27 Feb 2018",US core capital goods orders fall for second straight month,New orders for key U.S.-made capital goods fell for a second straight month in January and shipments barely rose.,https://www.cnbc.com/2018/02/27/us-durable-goods-orders-jan-2018.html
"8:01  PM ET Mon, 26 Feb 2018",Fed's Quarles says it's been 'quite some time' since the economy looked this good,"Further interest rate increases are likely forthcoming as the U.S. economy revs up, Federal Reserve Governor Randal Quarles said Monday.rnrn",https://www.cnbc.com/2018/02/26/feds-quarles-qquite-some-time-since-the-economy-looked-this-good.html
"8:30  PM ET Mon, 26 Feb 2018",Stock rally could depend on whether Powell is hands-off on policy for now,Whether stocks can keep rallying may depend on how well Fed Chair Jerome Powell handles Congress on Tuesday.,https://www.cnbc.com/2018/02/26/stock-rally-could-depend-on-whether-powell-is-hands-off-on-policy-for-now.html
"12:40  PM ET Mon, 26 Feb 2018",St. Louis Fed's Bullard says 'substantially' higher rates risk overly tight policy,"St. Louis Fed's Bullard on Monday said ""substantially"" higher rates risk overly tight policy.",https://www.cnbc.com/2018/02/26/watch-fed-vice-chair-quarles-and-st-louis-fed-president-bullard-speak-at-the-nabes-annual-policy-conference.html
"3:01  PM ET Mon, 26 Feb 2018",Watch Fed Governor Randal Quarles give his views on the US economy,Randal Quarles is speaking Monday at the National Association for Business Economics conference.,https://www.cnbc.com/2018/02/26/watch-fed-governor-randal-quarles-give-his-views-on-the-us-economy.html
"6:46  AM ET Mon, 26 Feb 2018",California gas tax repeal fight gets an unlikely player xe2x80x94 Trump,Trump's support for an increased federal gas tax could influence the gas tax repeal effort in California.rn,https://www.cnbc.com/2018/02/26/california-gas-tax-repeal-fight-gets-an-unlikely-player--trump.html
"1:34  PM ET Mon, 26 Feb 2018","Rising mortgage rates hit new home sales hard, an ominous sign for builders",Higher mortgage rates and the loss of homeowner tax breaks in some of the nation's most expensive markets are taking away buying power.,https://www.cnbc.com/2018/02/26/rising-mortgage-rates-hit-new-home-sales-hard-a-bad-sign-for-builders.html
"11:19  AM ET Mon, 26 Feb 2018",Warren Buffett: The new GOP tax law benefits Berkshire and acts as a 'huge tailwind' for businesses,"Corporate tax reform is a ""huge tailwind"" for American businesses, the Berkshire Hathaway chairman and CEO tells CNBC.",https://www.cnbc.com/2018/02/26/warren-buffett-the-new-gop-tax-law-benefited-berkshire-hathaway-and-was-a-huge-tailwind-for-businesses.html
"6:48  AM ET Mon, 26 Feb 2018",Surging bond yields to pinch homeowners and retirees,"A surge in bond yields that sent stock markets skidding from record highs may have ripple effects outside Wall Street, as home ownership costs rise and nest eggs shrink.",https://www.cnbc.com/2018/02/26/surging-bond-yields-to-pinch-home-owners-and-retirees.html
"12:15  PM ET Fri, 23 Feb 2018",Fed sees economy past full employment but with only 'moderate' wage gains,"Fed policymakers see an economy that may be past full employment, market prices that are high and overall growth that continues to gather steam.",https://www.cnbc.com/2018/02/23/fed-sees-economy-past-full-employment-but-with-only-moderate-wage-gains.html
"12:22  PM ET Fri, 23 Feb 2018","Fed's bond buying during financial crisis was not that effective, economists say",A new paper was presented Friday by Wall Street and academic economists at the U.S. Monetary Policy Forum.,https://www.cnbc.com/2018/02/23/feds-bond-buying-during-financial-crisis-was-not-that-effective-economists-say.html
"12:13  PM ET Fri, 23 Feb 2018","Dimon, other CEOs talk jobs and economic growth at private White House dinner with Trump",Three CEOs had a private dinner with President Trump at the White House on behalf of a CEO lobbying group.,https://www.cnbc.com/2018/02/23/dimon-other-ceos-talk-jobs-and-economic-growth-at-private-white-house-dinner-with-trump.html
"12:30  PM ET Fri, 23 Feb 2018",Bond King Gundlach says it would be a 'miracle' if White House's inflation view works out,"The Trump administration is betting that wages can rise without sparking runaway inflation, but bond king Jeff Gundlach isn't so sure.rnrn",https://www.cnbc.com/2018/02/23/bond-king-jeff-gundlach-casts-doubt-on-white-house-inflation-view.html
"2:49  PM ET Thu, 22 Feb 2018","Trumpxe2x80x99s economic vision ignores immigrants, but it will need their labor",The immigration proposal favored by Trump would shrink the labor supply and the economy's long-term growth potential.,https://www.cnbc.com/2018/02/22/trumps-economic-vision-ignores-immigrants-but-it-will-need-their-labor.html
